(64C:4720) 11/05/23 12:39:06, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(4E34:2C8C) 11/06/23 20:03:33, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(4E34:2C8C) 11/06/23 20:03:33, ACTION,               mpdwsvc.exe, Submitting WER report...
(4E34:2C8C) 11/06/23 20:03:36, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 21508
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF6B743B360
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 21508
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF6B743B360
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(2BA4:629C) 11/06/23 20:13:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(2BA4:629C) 11/06/23 20:13:43, ERROR ,               mpdwsvc.exe, String at 0000018084983FD0 was not NULL terminated
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Remote process didn't specify a dump file name
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, MINIDUMP_TYPE: 0x21966
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Callback type 16 not used
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Callback type 17 not used
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Callback type 11 not used
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Callback type 15 not used
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Callback type 7 not used
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, MiniDump completed: C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Log\Polybase\dump\SQLDmpr.000000016237CFC4.GMT-2023-11-06-15-00-00.dmp
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total Buffer pool data pages filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total Hekaton data pages filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total Free memory (from non top level allocators) filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total top level free memory filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total Log pool memory filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Should columnstore object pool be included in filtered dump= 0
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Should columnstore blob cache be included in filtered dump= 0
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total columnstore object pool memory filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total columnstore blob cache filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total pages filtered out by bitmap: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Total file mapped memory filtered out: 0 KB
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Location of module 'dbghelp.dll' : 'C:\WINDOWS\SYSTEM32\dbghelp.dll'
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, File version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '6.2:22621.2506'
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Product version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '10.0:22621.2506'
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Location of module 'sqldumper.exe' : 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE'
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, File version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '2019.150:2000.5'
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Product version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '15.0:2000.5'
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Creating WER report...
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Created the report.
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(2BA4:629C) 11/06/23 20:13:43, ACTION,               mpdwsvc.exe, Submitting WER report...
(2BA4:629C) 11/06/23 20:13:56, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 21508
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF6B743B360
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 21508
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF6B743B360
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(42D8:26F8) 11/06/23 20:14:11, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(42D8:26F8) 11/06/23 20:14:11, ERROR ,               mpdwsvc.exe, String at 0000018084983FD0 was not NULL terminated
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 000000016237CFC4 already exists.
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Creating WER report...
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Created the report.
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(42D8:26F8) 11/06/23 20:14:11, ACTION,               mpdwsvc.exe, Submitting WER report...
(42D8:26F8) 11/06/23 20:14:22, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 21508
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF6B743B360
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 21508
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF6B743B360
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(6230:1E80) 11/06/23 20:14:37, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 000000016237CFC4 already exists.
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Creating WER report...
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Created the report.
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(6230:1E80) 11/06/23 20:14:37, ACTION,               mpdwsvc.exe, Submitting WER report...
(6230:1E80) 11/06/23 20:14:40, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 14848
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF6B743B360
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 14848
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF6B743B360
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(411C:3D80) 11/06/23 20:24:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(411C:3D80) 11/06/23 20:24:53, ERROR ,               mpdwsvc.exe, String at 000001C682672F90 was not NULL terminated
(411C:3D80) 11/06/23 20:24:53, ACTION,               mpdwsvc.exe, Remote process didn't specify a dump file name
(411C:3D80) 11/06/23 20:24:53, ACTION,               mpdwsvc.exe, MINIDUMP_TYPE: 0x21966
(411C:3D80) 11/06/23 20:24:53, ACTION,               mpdwsvc.exe, Callback type 16 not used
(411C:3D80) 11/06/23 20:24:53, ACTION,               mpdwsvc.exe, Callback type 17 not used
(411C:3D80) 11/06/23 20:24:53, ACTION,               mpdwsvc.exe, Callback type 11 not used
(411C:3D80) 11/06/23 20:24:53, ACTION,               mpdwsvc.exe, Callback type 15 not used
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Callback type 7 not used
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, MiniDump completed: C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Log\Polybase\dump\SQLDmpr.0000000191629500.GMT-2023-11-06-15-00-00.dmp
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total Buffer pool data pages filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total Hekaton data pages filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total Free memory (from non top level allocators) filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total top level free memory filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total Log pool memory filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Should columnstore object pool be included in filtered dump= 0
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Should columnstore blob cache be included in filtered dump= 0
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total columnstore object pool memory filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total columnstore blob cache filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total pages filtered out by bitmap: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Total file mapped memory filtered out: 0 KB
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Location of module 'dbghelp.dll' : 'C:\WINDOWS\SYSTEM32\dbghelp.dll'
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, File version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '6.2:22621.2506'
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Product version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '10.0:22621.2506'
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Location of module 'sqldumper.exe' : 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE'
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, File version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '2019.150:2000.5'
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Product version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '15.0:2000.5'
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Creating WER report...
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Created the report.
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(411C:3D80) 11/06/23 20:24:54, ACTION,               mpdwsvc.exe, Submitting WER report...
(411C:3D80) 11/06/23 20:25:05, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 14848
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF6B743B360
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 14848
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF6B743B360
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(423C:561C) 11/06/23 20:25:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(423C:561C) 11/06/23 20:25:20, ERROR ,               mpdwsvc.exe, String at 000001C6813F1D70 was not NULL terminated
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 0000000191629500 already exists.
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Creating WER report...
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Created the report.
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(423C:561C) 11/06/23 20:25:20, ACTION,               mpdwsvc.exe, Submitting WER report...
(423C:561C) 11/06/23 20:25:31, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 14848
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF6B743B360
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 14848
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF6B743B360
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(54E4:18F4) 11/06/23 20:25:46, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 0000000191629500 already exists.
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(54E4:18F4) 11/06/23 20:25:46, ACTION,               mpdwsvc.exe, Creating WER report...
